Name,Type,Set,SetNo,Color,SubType
Machoke,Pokmon,Guardians Rising,69,{F},0
Machop,Pokmon,Guardians Rising,68,{F},0
Machop,Pokmon,Guardians Rising,67,{F},0
Lunala,Pokmon,Guardians Rising,66,{P},0
Tapu Lele-GX,Pokmon,Guardians Rising,64,{P},0
Dhelmise,Pokmon,Guardians Rising,63,{P},0
Mimikyu,Pokmon,Guardians Rising,62,{P},0
Toxapex-GX,Pokmon,Guardians Rising,61,{P},0
Oricorio,Pokmon,Guardians Rising,60,{P},0
Oricorio,Pokmon,Guardians Rising,59,{P},0
Gothitelle,Pokmon,Guardians Rising,58,{P},0
Gothorita,Pokmon,Guardians Rising,57,{P},0
Gothita,Pokmon,Guardians Rising,56,{P},0
Garbodor,Pokmon,Guardians Rising,54,{P},0
Trubbish,Pokmon,Guardians Rising,53,{P},0
Slowbro,Pokmon,Guardians Rising,52,{P},0
Slowpoke,Pokmon,Guardians Rising,51,{P},0
Tapu Koko-GX,Pokmon,Guardians Rising,50,{L},0
Oricorio,Pokmon,Guardians Rising,49,{L},0
Vikavolt-GX,Pokmon,Guardians Rising,48,{L},0
Heliolisk,Pokmon,Guardians Rising,47,{L},0
Helioptile,Pokmon,Guardians Rising,46,{L},0
Alolan Golem,Pokmon,Guardians Rising,45,{L},0
Alolan Graveler,Pokmon,Guardians Rising,44,{L},0
Alolan Geodude,Pokmon,Guardians Rising,43,{L},0
Mareanie,Pokmon,Guardians Rising,42,{W},0
Wishiwashi-GX,Pokmon,Guardians Rising,41,{W},0
Wishiwashi,Pokmon,Guardians Rising,40,{W},0
Alomomola,Pokmon,Guardians Rising,39,{W},0
Vanilluxe,Pokmon,Guardians Rising,38,{W},0
Vanillish,Pokmon,Guardians Rising,37,{W},0
Vanillite,Pokmon,Guardians Rising,36,{W},0
Glalie,Pokmon,Guardians Rising,35,{W},0
Snorunt,Pokmon,Guardians Rising,34,{W},0
Wailord,Pokmon,Guardians Rising,33,{W},0
Wailmer,Pokmon,Guardians Rising,32,{W},0
Sharpedo,Pokmon,Guardians Rising,31,{W},0
Carvanha,Pokmon,Guardians Rising,30,{W},0
Delibird,Pokmon,Guardians Rising,29,{W},0
Politoed,Pokmon,Guardians Rising,28,{W},0
Tentacruel,Pokmon,Guardians Rising,27,{W},0
Tentacool,Pokmon,Guardians Rising,26,{W},0
Alolan Ninetales-GX,Pokmon,Guardians Rising,25,{W},0
Alolan Vulpix,Pokmon,Guardians Rising,22,{W},0
Alolan Sandslash,Pokmon,Guardians Rising,21,{W},0
Alolan Sandshrew,Pokmon,Guardians Rising,19,{W},0
Turtonator-GX,Pokmon,Guardians Rising,18,{R},0
Turtonator,Pokmon,Guardians Rising,17,{R},0
Salazzle,Pokmon,Guardians Rising,16,{R},0
Salandit,Pokmon,Guardians Rising,15,{R},0
Oricorio,Pokmon,Guardians Rising,14,{R},0
Chandelure,Pokmon,Guardians Rising,13,{R},0
Lampent,Pokmon,Guardians Rising,12,{R},0
Litwick,Pokmon,Guardians Rising,11,{R},0
Victini,Pokmon,Guardians Rising,10,{R},0
Golisopod,Pokmon,Guardians Rising,9,{G},0
Wimpod,Pokmon,Guardians Rising,8,{G},0
Trevenant,Pokmon,Guardians Rising,7,{G},0
Phantump,Pokmon,Guardians Rising,6,{G},0
Lilligant,Pokmon,Guardians Rising,5,{G},0
Petilil,Pokmon,Guardians Rising,4,{G},0
Victreebel,Pokmon,Guardians Rising,3,{G},0
Weepinbell,Pokmon,Guardians Rising,2,{G},0
Bellsprout,Pokmon,Guardians Rising,1,{G},0
Alolan Raichu,Pokmon,Sun & Moon Trainer KitAlolan Raichu,17,{L},0
Lycanroc,Pokmon,Sun & Moon Trainer KitLycanroc,17,{F},0
Rockruff,Pokmon,Sun & Moon Trainer KitLycanroc,16,{F},0
Pikachu,Pokmon,Sun & Moon Trainer KitAlolan Raichu,16,{L},0
Big Malasada,Trainer,Sun & Moon Trainer KitLycanroc,15,0,Item
Togedemaru,Pokmon,Sun & Moon Trainer KitAlolan Raichu,15,{L},0
Great Ball,Trainer,Sun & Moon Trainer KitLycanroc,14,0,Item
Great Ball,Trainer,Sun & Moon Trainer KitAlolan Raichu,14,0,Item
Hau,Trainer,Sun & Moon Trainer KitLycanroc,13,0,Supporter
Hau,Trainer,Sun & Moon Trainer KitAlolan Raichu,13,0,Supporter
Toucannon,Pokmon,Sun & Moon Trainer KitLycanroc,12,{C},0
Drowzee,Pokmon,Sun & Moon Trainer KitAlolan Raichu,12,{P},0
Great Ball,Trainer,Sun & Moon Trainer KitAlolan Raichu,11,0,Item
Great Ball,Trainer,Sun & Moon Trainer KitLycanroc,11,0,Item
Hau,Trainer,Sun & Moon Trainer KitAlolan Raichu,10,0,Supporter
Hau,Trainer,Sun & Moon Trainer KitLycanroc,10,0,Supporter
Bewear,Pokmon,Sun & Moon Trainer KitAlolan Raichu,9,{C},0
Makuhita,Pokmon,Sun & Moon Trainer KitLycanroc,9,{F},0
Alolan Raichu,Pokmon,Sun & Moon Trainer KitAlolan Raichu,8,{L},0
Grubbin,Pokmon,Sun & Moon Trainer KitAlolan Raichu,7,{G},0
Lycanroc,Pokmon,Sun & Moon Trainer KitLycanroc,8,{F},0
Pikipek,Pokmon,Sun & Moon Trainer KitLycanroc,7,{C},0
Potion,Trainer,Sun & Moon Trainer KitAlolan Raichu,6,0,Item
Rockruff,Pokmon,Sun & Moon Trainer KitLycanroc,6,{F},0
Pikachu,Pokmon,Sun & Moon Trainer KitAlolan Raichu,5,{L},0
Fletchinder,Pokmon,Sun & Moon Trainer KitLycanroc,5,{C},0
Spearow,Pokmon,Sun & Moon Trainer KitAlolan Raichu,4,{C},0
Yungoos,Pokmon,Sun & Moon Trainer KitLycanroc,4,{C},0
Fletchling,Pokmon,Sun & Moon Trainer KitLycanroc,3,{C},0
Zubat,Pokmon,Sun & Moon Trainer KitAlolan Raichu,3,{P},0
Golbat,Pokmon,Sun & Moon Trainer KitAlolan Raichu,2,{P},0
Trumbeak,Pokmon,Sun & Moon Trainer KitLycanroc,2,{C},0
Stufful,Pokmon,Sun & Moon Trainer KitAlolan Raichu,1,{C},0
Caterpie,Pokmon,Sun & Moon Trainer KitLycanroc,1,{G},0
Mimikyu,Pokmon,Sun & Moon Promos,29,{P},0
Popplio,Pokmon,Sun & Moon Promos,24,{W},0
Litten,Pokmon,Sun & Moon Promos,23,{R},0
Rowlet,Pokmon,Sun & Moon Promos,22,{G},0
Lunala-GX,Pokmon,Sun & Moon Promos,17,{P},0
Solgaleo-GX,Pokmon,Sun & Moon Promos,16,{M},0
Lycanroc-GX,Pokmon,Sun & Moon Promos,14,{F},0
Zygarde,Pokmon,Sun & Moon Promos,15,{F},0
Oranguru,Pokmon,Sun & Moon Promos,13,{C},0
Passimian,Pokmon,Sun & Moon Promos,12,{F},0
Bruxish,Pokmon,Sun & Moon Promos,11,{W},0
Shiinotic,Pokmon,Sun & Moon Promos,10,{G},0
Togedemaru,Pokmon,Sun & Moon Promos,9,{L},0
Litten,Pokmon,Sun & Moon Promos,8,{R},0
Pikipek,Pokmon,Sun & Moon Promos,7,{C},0
Rockruff,Pokmon,Sun & Moon Promos,6,{F},0
Metal Energy,Energy,Sun & Moon,170,{F},0
Psychic Energy,Energy,Sun & Moon,169,{F},0
Ultra Ball,Trainer,Sun & Moon,168,0,Item
Switch,Trainer,Sun & Moon,167,0,Item
Rotom Dex,Trainer,Sun & Moon,166,0,Item
Nest Ball,Trainer,Sun & Moon,165,0,Item
Gumshoos-GX,Pokmon,Sun & Moon,164,{C},0
Tauros-GX,Pokmon,Sun & Moon,163,{C},0
Solgaleo-GX,Pokmon,Sun & Moon,162,{M},0
Umbreon-GX,Pokmon,Sun & Moon,161,{D},0
Lunala-GX,Pokmon,Sun & Moon,160,{P},0
Espeon-GX,Pokmon,Sun & Moon,159,{P},0
Lapras-GX,Pokmon,Sun & Moon,158,{W},0
Lurantis-GX,Pokmon,Sun & Moon,157,{G},0
Team Skull Grunt,Trainer,Sun & Moon,156,0,Supporter
Professor Kukui,Trainer,Sun & Moon,155,0,Supporter
Lillie,Trainer,Sun & Moon,154,0,Supporter
Ilima,Trainer,Sun & Moon,153,0,Supporter
Gumshoos-GX,Pokmon,Sun & Moon,152,{C},0
Tauros-GX,Pokmon,Sun & Moon,151,{C},0
Solgaleo-GX,Pokmon,Sun & Moon,150,{M},0
Umbreon-GX,Pokmon,Sun & Moon,148,{D},0
Lunala-GX,Pokmon,Sun & Moon,147,{P},0
Espeon-GX,Pokmon,Sun & Moon,145,{P},0
Lapras-GX,Pokmon,Sun & Moon,144,{W},0
Lurantis-GX,Pokmon,Sun & Moon,143,{G},0
Rainbow Energy,Energy,Sun & Moon,142,{G},0
Double Colorless Energy,Energy,Sun & Moon,141,{G},0
Ultra Ball,Trainer,Sun & Moon,140,0,Item
Timer Ball,Trainer,Sun & Moon,139,0,Item
Team Skull Grunt,Trainer,Sun & Moon,138,0,Supporter
Switch,Trainer,Sun & Moon,137,0,Item
Rotom Dex,Trainer,Sun & Moon,136,0,Item
Repel,Trainer,Sun & Moon,135,0,Item
Rare Candy,Trainer,Sun & Moon,134,0,Item
Professor Kukui,Trainer,Sun & Moon,133,0,Supporter
Potion,Trainer,Sun & Moon,132,0,Item
Pokmon Catcher,Trainer,Sun & Moon,131,0,Item
Pok Ball,Trainer,Sun & Moon,130,0,Item
Poison Barb,Trainer,Sun & Moon,129,0,Pokmon Tool
Nest Ball,Trainer,Sun & Moon,128,0,Item
Lillie,Trainer,Sun & Moon,127,0,Supporter
Ilima,Trainer,Sun & Moon,126,0,Supporter
Hau,Trainer,Sun & Moon,125,0,Supporter
Great Ball,Trainer,Sun & Moon,124,0,Item
Exp. Share,Trainer,Sun & Moon,123,0,Pokmon Tool
Energy Switch,Trainer,Sun & Moon,122,0,Item
Energy Retrieval,Trainer,Sun & Moon,121,0,Item
Crushing Hammer,Trainer,Sun & Moon,120,0,Item
Big Malasada,Trainer,Sun & Moon,119,0,Item
Oranguru,Pokmon,Sun & Moon,117,{C},0
Bewear,Pokmon,Sun & Moon,116,{C},0
Stufful,Pokmon,Sun & Moon,115,{C},0
Gumshoos-GX,Pokmon,Sun & Moon,114,{C},0
Yungoos,Pokmon,Sun & Moon,113,{C},0
Toucannon,Pokmon,Sun & Moon,112,{C},0
Trumbeak,Pokmon,Sun & Moon,111,{C},0
Pikipek,Pokmon,Sun & Moon,110,{C},0
Stoutland,Pokmon,Sun & Moon,109,{C},0
Herdier,Pokmon,Sun & Moon,108,{C},0
Lillipup,Pokmon,Sun & Moon,107,{C},0
Spinda,Pokmon,Sun & Moon,106,{C},0
Eevee,Pokmon,Sun & Moon,104,{C},0
Tauros-GX,Pokmon,Sun & Moon,102,{C},0
Kangaskhan,Pokmon,Sun & Moon,101,{C},0
Fearow,Pokmon,Sun & Moon,100,{C},0
Spearow,Pokmon,Sun & Moon,99,{C},0
Dragonite,Pokmon,Sun & Moon,98,{N},0
Dragonair,Pokmon,Sun & Moon,97,{N},0
Dratini,Pokmon,Sun & Moon,96,{N},0
Ribombee,Pokmon,Sun & Moon,95,{Y},0
Cutiefly,Pokmon,Sun & Moon,94,{Y},0
Granbull,Pokmon,Sun & Moon,93,{Y},0
Snubbull,Pokmon,Sun & Moon,92,{Y},0
Solgaleo-GX,Pokmon,Sun & Moon,91,{M},0
Skarmory,Pokmon,Sun & Moon,90,{M},0
Alolan Dugtrio,Pokmon,Sun & Moon,89,{M},0
Alolan Diglett,Pokmon,Sun & Moon,88,{M},0
Krookodile,Pokmon,Sun & Moon,87,{D},0
Krokorok,Pokmon,Sun & Moon,86,{D},0
Sandile,Pokmon,Sun & Moon,85,{D},0
Sharpedo,Pokmon,Sun & Moon,84,{D},0
Carvanha,Pokmon,Sun & Moon,83,{D},0
Umbreon-GX,Pokmon,Sun & Moon,82,{D},0
Alolan Persian,Pokmon,Sun & Moon,81,{D},0
Alolan Meowth,Pokmon,Sun & Moon,80,{D},0
Alolan Raticate,Pokmon,Sun & Moon,79,{D},0
Alolan Rattata,Pokmon,Sun & Moon,78,{D},0
Palossand,Pokmon,Sun & Moon,77,{F},0
Sandygast,Pokmon,Sun & Moon,76,{F},0
Passimian,Pokmon,Sun & Moon,75,{F},0
Crabrawler,Pokmon,Sun & Moon,74,{F},0
Gigalith,Pokmon,Sun & Moon,73,{F},0
Boldore,Pokmon,Sun & Moon,72,{F},0
Roggenrola,Pokmon,Sun & Moon,71,{F},0
Hariyama,Pokmon,Sun & Moon,70,{F},0
Makuhita,Pokmon,Sun & Moon,69,{F},0
Lunala-GX,Pokmon,Sun & Moon,68,{P},0
Cosmoem,Pokmon,Sun & Moon,67,{P},0
Cosmog,Pokmon,Sun & Moon,66,{P},0
Toxapex,Pokmon,Sun & Moon,65,{P},0
Mareanie,Pokmon,Sun & Moon,64,{P},0
Espeon-GX,Pokmon,Sun & Moon,63,{P},0
Hypno,Pokmon,Sun & Moon,62,{P},0
Drowzee,Pokmon,Sun & Moon,61,{P},0
Alolan Muk,Pokmon,Sun & Moon,60,{P},0
Alolan Grimer,Pokmon,Sun & Moon,59,{P},0
Crobat,Pokmon,Sun & Moon,58,{P},0
Golbat,Pokmon,Sun & Moon,57,{P},0
Zubat,Pokmon,Sun & Moon,56,{P},0
Togedemaru,Pokmon,Sun & Moon,55,{L},0
Vikavolt,Pokmon,Sun & Moon,54,{L},0
Charjabug,Pokmon,Sun & Moon,53,{L},0
Lanturn,Pokmon,Sun & Moon,52,{L},0
Chinchou,Pokmon,Sun & Moon,51,{L},0
Bruxish,Pokmon,Sun & Moon,50,{W},0
Pyukumuku,Pokmon,Sun & Moon,49,{W},0
Araquanid,Pokmon,Sun & Moon,48,{W},0
Dewpider,Pokmon,Sun & Moon,47,{W},0
Wishiwashi,Pokmon,Sun & Moon,46,{W},0
Crabominable,Pokmon,Sun & Moon,45,{W},0
Primarina-GX,Pokmon,Sun & Moon,44,{W},0
Primarina,Pokmon,Sun & Moon,43,{W},0
Brionne,Pokmon,Sun & Moon,42,{W},0
Popplio,Pokmon,Sun & Moon,41,{W},0
Pelipper,Pokmon,Sun & Moon,40,{W},0
Wingull,Pokmon,Sun & Moon,39,{W},0
Corsola,Pokmon,Sun & Moon,38,{W},0
Lapras-GX,Pokmon,Sun & Moon,37,{W},0
Cloyster,Pokmon,Sun & Moon,36,{W},0
Shellder,Pokmon,Sun & Moon,35,{W},0
Poliwrath,Pokmon,Sun & Moon,34,{W},0
Poliwhirl,Pokmon,Sun & Moon,33,{W},0
Poliwag,Pokmon,Sun & Moon,32,{W},0
Golduck,Pokmon,Sun & Moon,31,{W},0
Psyduck,Pokmon,Sun & Moon,30,{W},0
Incineroar-GX,Pokmon,Sun & Moon,29,{R},0
Incineroar,Pokmon,Sun & Moon,28,{R},0
Torracat,Pokmon,Sun & Moon,27,{R},0
Litten,Pokmon,Sun & Moon,26,{R},0
Torkoal,Pokmon,Sun & Moon,25,{R},0
Arcanine,Pokmon,Sun & Moon,24,{R},0
Growlithe,Pokmon,Sun & Moon,23,{R},0
Tsareena,Pokmon,Sun & Moon,22,{G},0
Steenee,Pokmon,Sun & Moon,21,{G},0
Bounsweet,Pokmon,Sun & Moon,20,{G},0
Shiinotic,Pokmon,Sun & Moon,19,{G},0
Morelull,Pokmon,Sun & Moon,18,{G},0
Lurantis-GX,Pokmon,Sun & Moon,17,{G},0
Fomantis,Pokmon,Sun & Moon,16,{G},0
Grubbin,Pokmon,Sun & Moon,15,{G},0
Decidueye-GX,Pokmon,Sun & Moon,14,{G},0
Decidueye,Pokmon,Sun & Moon,13,{G},0
Dartrix,Pokmon,Sun & Moon,11,{G},0
Fairy Energy,Energy,Sun & Moon Energy,9,{G},0
Rowlet,Pokmon,Sun & Moon,9,{G},0
Metal Energy,Energy,Sun & Moon Energy,8,{G},0
Masquerain,Pokmon,Sun & Moon,8,{G},0
Surskit,Pokmon,Sun & Moon,7,{G},0
Darkness Energy,Energy,Sun & Moon Energy,7,{G},0
Pinsir,Pokmon,Sun & Moon,6,{G},0
Fighting Energy,Energy,Sun & Moon Energy,6,{G},0
Parasect,Pokmon,Sun & Moon,5,{G},0
Psychic Energy,Energy,Sun & Moon Energy,5,{G},0
Paras,Pokmon,Sun & Moon,4,{G},0
Lightning Energy,Energy,Sun & Moon Energy,4,{G},0
Butterfree,Pokmon,Sun & Moon,3,{G},0
Water Energy,Energy,Sun & Moon Energy,3,{G},0
Metapod,Pokmon,Sun & Moon,2,{G},0
Fire Energy,Energy,Sun & Moon Energy,2,{G},0
Caterpie,Pokmon,Sun & Moon,1,{G},0
Grass Energy,Energy,Sun & Moon Energy,1,{G},0
Arceus,Pokmon,XY Promos,200,{C},0
Genesect,Pokmon,XY Promos,199,{M},0
Jirachi,Pokmon,XY Promos,198,{M},0
Darkrai,Pokmon,XY Promos,197,{D},0
Meloetta,Pokmon,XY Promos,196,{P},0
Mew,Pokmon,XY Promos,195,{P},0
Keldeo,Pokmon,XY Promos,194,{W},0
Manaphy,Pokmon,XY Promos,193,{W},0
Victini,Pokmon,XY Promos,192,{R},0
Shaymin,Pokmon,XY Promos,191,{G},0
Celebi,Pokmon,XY Promos,190,{G},0
Magearna,Pokmon,XY Promos,189,{M},0
Volcanion,Pokmon,XY Promos,188,{R},0
Mandibuzz BREAK,Pokmon,XY Promos,185,{D},0
Crobat BREAK,Pokmon,XY Promos,184,{P},0
Arcanine BREAK,Pokmon,XY Promos,183,{R},0
Absol,Pokmon,XY Promos,181,{D},0
Giratina,Pokmon,XY Promos,187,{P},0
Meloetta,Pokmon,XY Promos,121,{P},0
Gym Badge,Trainer,XY Promos,215,0,Item
Gym Badge,Trainer,XY Promos,214,0,Item
Gym Badge,Trainer,XY Promos,213,0,Item
Gym Badge,Trainer,XY Promos,212,0,Item
Gym Badge,Trainer,XY Promos,211,0,Item
Gym Badge,Trainer,XY Promos,210,0,Item
Gym Badge,Trainer,XY Promos,209,0,Item
Gym Badge,Trainer,XY Promos,208,0,Item
Pikachu,Pokmon,XY Promos,207,{L},0
Snorlax-GX,Pokmon,Sun & Moon Promos,5,{C},0
Popplio,Pokmon,Sun & Moon Promos,3,{W},0
Litten,Pokmon,Sun & Moon Promos,2,{R},0
Rowlet,Pokmon,Sun & Moon Promos,1,{G},0
Snorlax,Pokmon,XY Promos,182,{C},0
Salamence Spirit Link,Trainer,XY Promos,174,0,Pokmon Tool
M Salamence-EX,Pokmon,XY Promos,173,{N},0
Salamence-EX,Pokmon,XY Promos,172,{N},0
Garchomp Spirit Link,Trainer,XY Promos,171,0,Pokmon Tool
M Garchomp-EX,Pokmon,XY Promos,170,{N},0
Garchomp-EX,Pokmon,XY Promos,169,{N},0
Pikachu,Pokmon,Sun & Moon Promos,4,{L},0
M Gengar-EX,Pokmon,XY Promos,168,{P},0
Magearna,Pokmon,XY Promos,167,{M},0
Volcanion,Pokmon,XY Promos,166,{R},0
Weezing,Pokmon,XY Promos,165,{P},0
Greninja,Pokmon,XY Promos,164,{W},0
Braixen,Pokmon,XY Promos,163,{R},0
Black Kyurem,Pokmon,XY Promos,162,{W},0
Genesect,Pokmon,XY Promos,120,{M},0
Here Comes Team Rocket!,Trainer,Evolutions,114,0,Supporter
Imakuni?s Doduo,Pokmon,Evolutions,113,{C},0
Surfing Pikachu,Pokmon,Evolutions,112,{L},0
Flying Pikachu,Pokmon,Evolutions,111,{L},0
Exeggutor,Pokmon,Evolutions,110,{G},0
Mistys Determination,Trainer,Evolutions,109,0,Supporter
Brocks Grit,Trainer,Evolutions,108,0,Supporter
Dragonite-EX,Pokmon,Evolutions,107,{C},0
M Pidgeot-EX,Pokmon,Evolutions,106,{C},0
Pidgeot-EX,Pokmon,Evolutions,105,{C},0
Mewtwo-EX,Pokmon,Evolutions,104,{P},0
M Blastoise-EX,Pokmon,Evolutions,103,{W},0
M Charizard-EX,Pokmon,Evolutions,102,{R},0
M Venusaur-EX,Pokmon,Evolutions,101,{G},0
Fairy Energy,Energy,Evolutions,100,{G},0
Metal Energy,Energy,Evolutions,99,{G},0
Darkness Energy,Energy,Evolutions,98,{G},0
Fighting Energy,Energy,Evolutions,97,{G},0
Psychic Energy,Energy,Evolutions,96,{G},0
Lightning Energy,Energy,Evolutions,95,{G},0
Water Energy,Energy,Evolutions,94,{G},0
Fire Energy,Energy,Evolutions,93,{G},0
Grass Energy,Energy,Evolutions,92,{G},0
Double Colorless Energy,Energy,Evolutions,91,{G},0
Venusaur Spirit Link,Trainer,Evolutions,90,0,Pokmon Tool
Switch,Trainer,Evolutions,89,0,Item
Super Potion,Trainer,Evolutions,88,0,Item
Slowbro Spirit Link,Trainer,Evolutions,87,0,Pokmon Tool
Revive,Trainer,Evolutions,86,0,Item
Professor Oaks Hint,Trainer,Evolutions,85,0,Supporter
Potion,Trainer,Evolutions,84,0,Item
Pokdex,Trainer,Evolutions,83,0,Item
Pidgeot Spirit Link,Trainer,Evolutions,82,0,Pokmon Tool
Mistys Determination,Trainer,Evolutions,81,0,Supporter
Maintenance,Trainer,Evolutions,80,0,Item
Full Heal,Trainer,Evolutions,79,0,Item
Energy Retrieval,Trainer,Evolutions,78,0,Item
Devolution Spray,Trainer,Evolutions,77,0,Item
Charizard Spirit Link,Trainer,Evolutions,76,0,Pokmon Tool
Brocks Grit,Trainer,Evolutions,75,0,Supporter
Blastoise Spirit Link,Trainer,Evolutions,74,0,Pokmon Tool
Dragonite-EX,Pokmon,Evolutions,73,{C},0
Porygon,Pokmon,Evolutions,72,{C},0
Chansey,Pokmon,Evolutions,71,{C},0
Doduo,Pokmon,Evolutions,70,{C},0
Farfetchd,Pokmon,Evolutions,69,{C},0
Raticate,Pokmon,Evolutions,68,{C},0
Rattata,Pokmon,Evolutions,67,{C},0
M Pidgeot-EX,Pokmon,Evolutions,66,{C},0
Pidgeot-EX,Pokmon,Evolutions,65,{C},0
Clefairy,Pokmon,Evolutions,64,{Y},0
Hitmonchan,Pokmon,Evolutions,63,{F},0
Onix,Pokmon,Evolutions,62,{F},0
Machamp BREAK,Pokmon,Evolutions,61,{F},0
Machamp,Pokmon,Evolutions,60,{F},0
Machoke,Pokmon,Evolutions,59,{F},0
Machop,Pokmon,Evolutions,58,{F},0
Dugtrio,Pokmon,Evolutions,57,{F},0
Diglett,Pokmon,Evolutions,56,{F},0
Sandshrew,Pokmon,Evolutions,55,{F},0
Mew,Pokmon,Evolutions,54,{P},0
Mewtwo-EX,Pokmon,Evolutions,53,{P},0
Mewtwo,Pokmon,Evolutions,52,{P},0
Koffing,Pokmon,Evolutions,51,{P},0
Drowzee,Pokmon,Evolutions,50,{P},0
Haunter,Pokmon,Evolutions,49,{P},0
Gastly,Pokmon,Evolutions,48,{P},0
Nidoking BREAK,Pokmon,Evolutions,47,{P},0
Nidoking,Pokmon,Evolutions,46,{P},0
Nidorino,Pokmon,Evolutions,45,{P},0
Nidoran Male,Pokmon,Evolutions,44,{P},0
Zapdos,Pokmon,Evolutions,43,{L},0
Electabuzz,Pokmon,Evolutions,42,{L},0
Electrode,Pokmon,Evolutions,41,{L},0
Voltorb,Pokmon,Evolutions,40,{L},0
Magneton,Pokmon,Evolutions,39,{L},0
Magnemite,Pokmon,Evolutions,38,{L},0
Raichu,Pokmon,Evolutions,37,{L},0
Pikachu,Pokmon,Evolutions,36,{L},0
Gyarados,Pokmon,Evolutions,35,{W},0
Magikarp,Pokmon,Evolutions,34,{W},0
Starmie BREAK,Pokmon,Evolutions,33,{W},0
Starmie,Pokmon,Evolutions,32,{W},0
Staryu,Pokmon,Evolutions,31,{W},0
Dewgong,Pokmon,Evolutions,30,{W},0
Seel,Pokmon,Evolutions,29,{W},0
M Slowbro-EX,Pokmon,Evolutions,28,{W},0
Slowbro-EX,Pokmon,Evolutions,27,{W},0
Poliwrath,Pokmon,Evolutions,26,{W},0
Poliwhirl,Pokmon,Evolutions,25,{W},0
Poliwag,Pokmon,Evolutions,24,{W},0
M Blastoise-EX,Pokmon,Evolutions,23,{W},0
Blastoise-EX,Pokmon,Evolutions,22,{W},0
Magmar,Pokmon,Evolutions,21,{R},0
Ponyta,Pokmon,Evolutions,20,{R},0
Arcanine,Pokmon,Evolutions,19,{R},0
Growlithe,Pokmon,Evolutions,18,{R},0
Ninetales BREAK,Pokmon,Evolutions,17,{R},0
Ninetales,Pokmon,Evolutions,16,{R},0
Vulpix,Pokmon,Evolutions,15,{R},0
M Charizard-EX,Pokmon,Evolutions,14,{R},0
Charizard-EX,Pokmon,Evolutions,13,{R},0
Charizard,Pokmon,Evolutions,12,{R},0
Charmeleon,Pokmon,Evolutions,11,{R},0
Charmander,Pokmon,Evolutions,10,{R},0
Tangela,Pokmon,Evolutions,9,{G},0
Beedrill,Pokmon,Evolutions,8,{G},0
Kakuna,Pokmon,Evolutions,7,{G},0
Weedle,Pokmon,Evolutions,6,{G},0
Metapod,Pokmon,Evolutions,5,{G},0
Caterpie,Pokmon,Evolutions,4,{G},0
M Venusaur-EX,Pokmon,Evolutions,3,{G},0
Venusaur-EX,Pokmon,Evolutions,2,{G},0
Beedrill Spirit Link,Trainer,XY Promos,161,0,Pokmon Tool
M Beedrill-EX,Pokmon,XY Promos,160,{G},0
Beedrill-EX,Pokmon,XY Promos,159,{G},0
Mewtwo-EX,Pokmon,XY Promos,186,{P},0
Keldeo,Pokmon,XY Promos,119,{W},0
Karen,Trainer,XY Promos,179,0,Supporter
Magearna-EX,Pokmon,XY Promos,177,{M},0
Pikachu-EX,Pokmon,XY Promos,176,{L},0
Volcanion-EX,Pokmon,XY Promos,175,{R}{W},0
Mew-EX,Pokmon,XY Promos,127,{P},0
Mewtwo-EX,Pokmon,XY Promos,126,{P},0
Pikachu-EX,Pokmon,XY Promos,125,{L},0
Victini,Pokmon,XY Promos,118,{R},0
Eevee,Pokmon,McDonald's Collection 2016,12,{C},0
Meowth,Pokmon,McDonald's Collection 2016,11,{C},0
Dedenne,Pokmon,McDonald's Collection 2016,10,{Y},0
Togepi,Pokmon,McDonald's Collection 2016,9,{Y},0
Jigglypuff,Pokmon,McDonald's Collection 2016,8,{Y},0
Scraggy,Pokmon,McDonald's Collection 2016,7,{D},0
Pikachu,Pokmon,McDonald's Collection 2016,6,{L},0
Totodile,Pokmon,McDonald's Collection 2016,5,{W},0
Magikarp,Pokmon,McDonald's Collection 2016,4,{W},0
Fennekin,Pokmon,McDonald's Collection 2016,3,{R},0
Torchic,Pokmon,McDonald's Collection 2016,2,{R},0
Vulpix,Pokmon,McDonald's Collection 2016,1,{R},0
Champions Festival,Trainer,XY Promos,178,0,Stadium
Hoopa,Pokmon,XY Promos,148,{P},0
Clawitzer,Pokmon,XY Promos,147,{W},0
Volcanion,Pokmon,XY Promos,146,{R},0
Yanmega,Pokmon,XY Promos,145,{G},0
Azelf,Pokmon,XY Promos,143,{P},0
Rayquaza,Pokmon,XY Promos,142,{N},0
Lucario,Pokmon,XY Promos,141,{F},0
Floette,Pokmon,XY Promos,140,{Y},0
Gardevoir-EX,Pokmon,Steam Siege,116,{Y},0
Volcanion-EX,Pokmon,Steam Siege,115,{R}{W},0
Professor Sycamore,Trainer,Steam Siege,114,0,Supporter
Pokmon Ranger,Trainer,Steam Siege,113,0,Supporter
M Gardevoir-EX,Pokmon,Steam Siege,112,{P}{Y},0
Gardevoir-EX,Pokmon,Steam Siege,111,{Y},0
Magearna-EX,Pokmon,Steam Siege,110,{M},0
M Steelix-EX,Pokmon,Steam Siege,109,{F}{M},0
Steelix-EX,Pokmon,Steam Siege,108,{M},0
Volcanion-EX,Pokmon,Steam Siege,107,{R}{W},0
Steelix Spirit Link,Trainer,Steam Siege,106,0,Pokmon Tool
Special Charge,Trainer,Steam Siege,105,0,Item
Pokmon Ranger,Trainer,Steam Siege,104,0,Supporter
